사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,,
2.02205E+15,2022년 5월 31일 10시,화요일,충청북도 옥천군 청성면,중상사고,0,1,0,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 기타,특수,남,45세,상해없음,승용,남,36세,중상,,
2.02206E+15,2022년 6월 1일 10시,수요일,대구광역시 북구 금호동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,남,57세,경상,,
2.02206E+15,2022년 6월 2일 11시,목요일,경상북도 경주시 서면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,중상,화물,남,67세,상해없음,,
2.02206E+15,2022년 6월 2일 12시,목요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승용,남,44세,부상신고,,
2.02206E+15,2022년 6월 2일 20시,목요일,충청북도 청주시 서원구 남이면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,화물,남,64세,경상,,
2.02206E+15,2022년 6월 2일 22시,목요일,경상북도 김천시 삼락동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,51세,중상,특수,남,56세,중상,,
2.02206E+15,2022년 6월 3일 10시,금요일,경기도 평택시 진위면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,여,54세,경상,,
2.02206E+15,2022년 6월 4일 09시,토요일,경기도 안성시 원곡면,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,화물,남,69세,상해없음,,
2.02206E+15,2022년 6월 5일 16시,일요일,경기도 안성시 원곡면,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,50세,경상,,
2.02206E+15,2022년 6월 5일 17시,일요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,5,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,24세,경상,승용,남,37세,경상,,
2.02206E+15,2022년 6월 6일 13시,월요일,대전광역시 대덕구 덕암동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,주차장 - 주차장,승합,남,43세,상해없음,보행자,여,46세,중상,,
2.02206E+15,2022년 6월 6일 17시,월요일,울산광역시 울주군 언양읍,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,51세,상해없음,승용,남,26세,상해없음,,
2.02206E+15,2022년 6월 7일 00시,화요일,경기도 오산시 원동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,여,39세,상해없음,승용,남,37세,부상신고,,
2.02206E+15,2022년 6월 7일 15시,화요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,경상,승용,여,50세,상해없음,,
2.02206E+15,2022년 6월 7일 17시,화요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,38세,경상,,1
2.02206E+15,2022년 6월 8일 07시,수요일,경기도 평택시 진위면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,55세,경상,,
2.02206E+15,2022년 6월 8일 19시,수요일,부산광역시 금정구 노포동,중상사고,0,2,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,31세,중상,승용,여,33세,중상,,
2.02206E+15,2022년 6월 11일 10시,토요일,충청남도 천안시 서북구 입장면,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,62세,상해없음,승용,여,50세,경상,,
2.02206E+15,2022년 6월 11일 14시,토요일,경기도 용인시 기흥구 고매동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승합,여,35세,경상,,
2.02206E+15,2022년 6월 11일 21시,토요일,경기도 용인시 기흥구 영덕동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,32세,상해없음,승용,여,46세,경상,,
2.02206E+15,2022년 6월 12일 05시,일요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,64세,경상,,1
2.02206E+15,2022년 6월 13일 10시,월요일,경기도 성남시 분당구 삼평동,경상사고,0,0,3,5,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,화물,남,45세,부상신고,,
2.02206E+15,2022년 6월 13일 11시,월요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,83세,상해없음,승용,여,39세,경상,,
2.02206E+15,2022년 6월 13일 16시,월요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세,경상,,,,,,
2.02206E+15,2022년 6월 14일 09시,화요일,부산광역시 금정구 노포동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,젖음/습기,흐림,단일로 - 기타,화물,남,42세,상해없음,승용,남,24세,부상신고,,
2.02206E+15,2022년 6월 14일 10시,화요일,서울특별시 서초구 원지동,중상사고,0,7,17,4,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,64세,경상,승합,남,61세,부상신고,,1
2.02206E+15,2022년 6월 14일 22시,화요일,경상북도 김천시 봉산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,41세,상해없음,화물,남,64세,경상,,
2.02206E+15,2022년 6월 15일 11시,수요일,경기도 용인시 처인구 남사읍,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,젖음/습기,비,단일로 - 기타,승용,남,63세,상해없음,승용,남,81세,경상,,
2.02206E+15,2022년 6월 15일 20시,수요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승합,남,53세,경상,,
2.02206E+15,2022년 6월 16일 00시,목요일,서울특별시 서초구 원지동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,51세,상해없음,승용,남,32세,중상,,1
2.02206E+15,2022년 6월 16일 13시,목요일,대전광역시 대덕구 와동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,45세,경상,,
2.02206E+15,2022년 6월 16일 18시,목요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,보행자,남,55세,경상,,
2.02206E+15,2022년 6월 18일 08시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,5,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,40세,상해없음,승용,남,65세,경상,,
2.02206E+15,2022년 6월 18일 13시,토요일,충청남도 천안시 동남구 병천면,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,43세,부상신고,,
2.02206E+15,2022년 6월 18일 18시,토요일,경기도 안성시 원곡면,중상사고,0,4,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,25세,상해없음,,
2.02206E+15,2022년 6월 19일 16시,일요일,충청남도 천안시 동남구 수신면,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,20세,상해없음,승용,남,31세,중상,,
2.02206E+15,2022년 6월 22일 00시,수요일,경상북도 경산시 진량읍,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,39세,사망,화물,남,57세,경상,,
2.02206E+15,2022년 6월 22일 04시,수요일,경상북도 칠곡군 지천면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,77세,경상,,
2.02206E+15,2022년 6월 22일 05시,수요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,52세,경상,,
2.02206E+15,2022년 6월 23일 17시,목요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승합,남,55세,상해없음,승용,여,55세,경상,,
2.02206E+15,2022년 6월 24일 05시,금요일,대구광역시 북구 노곡동,중상사고,0,1,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,경상,승용,여,21세,경상,,
2.02206E+15,2022년 6월 24일 11시,금요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,기타불명,승용,남,39세,경상,,
2.02206E+15,2022년 6월 24일 16시,금요일,경기도 성남시 분당구 백현동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,34세,경상,,
2.02206E+15,2022년 6월 25일 22시,토요일,충청남도 천안시 서북구 성거읍,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,여,41세,부상신고,,
2.02206E+15,2022년 6월 26일 00시,일요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,50세,경상,,
2.02206E+15,2022년 6월 26일 07시,일요일,경상남도 양산시 하북면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,45세,상해없음,화물,남,69세,경상,,
2.02206E+15,2022년 6월 26일 16시,일요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승합,남,54세,경상,,
2.02206E+15,2022년 6월 26일 20시,일요일,충청북도 청주시 서원구 남이면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,62세,상해없음,승용,남,52세,경상,,
2.02206E+15,2022년 6월 26일 23시,일요일,경기도 용인시 수지구 죽전동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,특수,남,70세,상해없음,승용,남,42세,경상,,
2.02206E+15,2022년 6월 27일 07시,월요일,경상남도 양산시 하북면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,23세,상해없음,승용,남,53세,경상,,
2.02206E+15,2022년 6월 27일 13시,월요일,경상북도 경주시 내남면,중상사고,0,2,1,0,차량단독 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,60세,상해없음,,,,,,
2.02206E+15,2022년 6월 28일 08시,화요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승합,남,66세,경상,,
2.02206E+15,2022년 6월 29일 15시,수요일,경기도 용인시 기흥구 영덕동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,60세,상해없음,승용,남,35세,경상,,
2.02206E+15,2022년 6월 30일 07시,목요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,기타 - 기타,화물,남,36세,상해없음,승용,남,55세,경상,,
2.02206E+15,2022년 6월 30일 09시,목요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,기타 - 기타,승용,남,53세,상해없음,특수,남,50세,경상,,
2.02206E+15,2022년 6월 30일 13시,목요일,경기도 용인시 수지구 죽전동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,70세,상해없음,승용,여,28세,중상,,
2.02207E+15,2022년 7월 1일 04시,금요일,충청북도 영동군 황간면,사망사고,1,2,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,사망,승용,남,46세,경상,,
2.02207E+15,2022년 7월 2일 04시,토요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,건설기계,남,60세,경상,,
2.02207E+15,2022년 7월 2일 07시,토요일,경상북도 칠곡군 왜관읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,49세,상해없음,화물,남,65세,중상,,
2.02207E+15,2022년 7월 2일 10시,토요일,충청남도 천안시 동남구 병천면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,44세,경상,,
2.02207E+15,2022년 7월 3일 21시,일요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승용,여,44세,경상,,
2.02207E+15,2022년 7월 3일 22시,일요일,대구광역시 북구 조야동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,34세,경상,,
2.02207E+15,2022년 7월 4일 16시,월요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승합,남,66세,상해없음,화물,남,55세,경상,,
2.02207E+15,2022년 7월 5일 07시,화요일,경기도 용인시 처인구 남사읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,24세,기타불명,화물,남,32세,경상,,
2.02207E+15,2022년 7월 5일 09시,화요일,경기도 용인시 기흥구 공세동,경상사고,0,0,13,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승합,남,68세,경상,,
2.02207E+15,2022년 7월 6일 04시,수요일,경상남도 양산시 산막동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승용,여,48세,중상,,
2.02207E+15,2022년 7월 6일 07시,수요일,경기도 용인시 기흥구 상갈동,중상사고,0,2,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,56세,경상,승용,여,44세,중상,,
2.02207E+15,2022년 7월 6일 15시,수요일,경기도 오산시 부산동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,화물,남,50세,경상,,
2.02207E+15,2022년 7월 6일 21시,수요일,경기도 오산시 원동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,30세,상해없음,승용,남,54세,부상신고,,
2.02207E+15,2022년 7월 7일 07시,목요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,남,47세,경상,,
