"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3060000","PHMA220103060034021200002","2010-12-10","","01","영업/정상","13","영업중","","","","","02-577-9696","1988.4","","","서울특별시 중랑구 봉화산로 194, 신아타운 4,5층 (신내동)","02076","로하스동서울요양병원","2023-12-29 09:33:32","U","2022-11-01 21:01:00.0","요양병원(일반요양병원)","208295.099818379","456014.999180519","","","","","","","","","","","","","","","",""
"3070000","PHMA219743070034021200001","2016-01-28","","01","영업/정상","13","영업중","","","","","1577-0083","96410.66","","서울특별시 성북구 안암동5가 126번지 1호 고려대병원","서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)","02841","학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원)","2023-12-28 11:14:03","U","2022-11-01 21:00:00.0","종합병원","202313.850759843","453871.264665299","","","","","","","","","","","","","","","",""
"3230000","PHMA220193230034021200004","2019-05-28","","01","영업/정상","13","영업중","","","","","02-406-0999","4471.31","","서울특별시 송파구 마천동 32번지 윤진프라자타워","서울특별시 송파구 마천로 238, 윤진프라자타워 (마천동)","05737","송파그랜드요양병원","2024-01-09 09:40:38","U","2023-11-30 23:01:00.0","요양병원(일반요양병원)","212643.860107402","444170.320122251","","","","","","","","","","","","","","","",""
"3220000","PHMA220223220033021200005","2022-11-01","","01","영업/정상","13","영업중","","","","","02-1899-1209","","","서울특별시 강남구 논현동 54-4","서울특별시 강남구 학동로 117, B1~9F층 (논현동)","06044","무이재한방병원","2023-07-13 10:40:48","U","2022-12-06 23:05:00.0","한방병원","202019.609786891","445542.15986245","","","","","","","","","","","","","","","",""
"3230000","PHMA220153230034021200001","2015-01-21","","01","영업/정상","13","영업중","","","","","02-403-7585","2305.24","","","서울특별시 송파구 송이로 148 (가락동)","05829","서울석병원","2023-12-22 11:14:42","U","2022-11-01 22:04:00.0","병원","210893.646668129","443517.490003737","","","","","","","","","","","","","","","",""
"3230000","PHMA220143230034021200004","2014-04-28","","01","영업/정상","13","영업중","","","","","02-423-8288","2984.61","","서울특별시 송파구 송파동 20번지 7호 유니온테크송파빌딩","서울특별시 송파구 백제고분로 405, 유니온테크송파빌딩 (송파동)","05621","빠른병원","2023-08-24 13:34:27","U","2022-12-07 22:06:00.0","병원","209627.926977957","445033.492693013","","","","","","","","","","","","","","","",""
"3210000","PHMA219783210034021200001","1978-05-23","","01","영업/정상","13","영업중","","","","","02-570-8000","23954.43","","","서울특별시 서초구 헌릉로 260 (내곡동)","06801","서울특별시어린이병원","2023-12-06 10:07:01","U","2022-11-02 00:08:00.0","병원","206059.856619754","439252.151463844","","","","","","","","","","","","","","","",""
"3180000","PHMA220233180034021200001","2023-10-04","","01","영업/정상","13","영업중","","","","","02-2679-1079","1654.18","","서울특별시 영등포구 영등포동3가 7 영등포 점프밀라노","서울특별시 영등포구 영중로 28, 영등포 점프밀라노 8층 (영등포동3가)","07302","경희우리한방병원","2023-12-27 14:43:52","U","2022-11-01 22:09:00.0","한방병원","191580.646388785","446320.718339983","","","","","","","","","","","","","","","",""
"3010000","PHMA219683010033021200001","2010-04-02","","01","영업/정상","13","영업중","","","","","02-2260-7114","51278.25","","","서울특별시 중구 을지로 245 (을지로6가)","04564","국립중앙의료원","2023-12-19 08:50:48","U","2022-11-01 22:01:00.0","종합병원","200461.421710224","451682.120811509","","","","","","","","","","","","","","","",""
"3240000","PHMA220163240033021200002","2007-06-25","","01","영업/정상","13","영업중","","","","","02-2202-3114","3542.88","","서울특별시 강동구 성내동 553번지 17호 G.M.F.빌딩","서울특별시 강동구 올림픽로 546, G.M.F.빌딩 (성내동)","05398","청병원","2023-12-11 09:04:56","U","2022-11-01 23:03:00.0","병원","210640.975540871","447566.083944129","","","","","","","","","","","","","","","",""
"3100000","PHMA220233100034021200001","2023-02-01","","01","영업/정상","13","영업중","","","","","02-6956-1231","2050.68","","서울특별시 노원구 상계동 301-6 파로스병원","서울특별시 노원구 노원로 416(상계동)","01704","새힘병원","2023-09-26 16:05:08","U","2022-12-08 22:08:00.0","병원","205922.151234054","461261.657201799","","","","","","","","","","","","","","","",""
"3210000","PHMA220233210034021200001","2023-06-27","","01","영업/정상","13","영업중","","","","","","2474.69","","서울특별시 서초구 방배동 936-12 지하1층일부,2~5층","서울특별시 서초구 방배로 151, 지하1층일부,2~5층 (방배동)","06672","척바른병원","2023-12-06 10:00:47","U","2022-11-02 00:08:00.0","병원","199360.582881543","442777.806241993","","","","","","","","","","","","","","","",""
"3220000","PHMA220193220033021200002","2019-08-13","","01","영업/정상","13","영업중","","","","","02-518-8599","565.17","","서울특별시 강남구 논현동 235-11 센트럴타워","서울특별시 강남구 봉은사로 213, 센트럴타워 5~7층 (논현동)","06109","힘찬큐한방병원","2023-10-11 16:55:16","U","2022-10-30 23:03:00.0","한방병원","203057.829697832","445092.183424792","","","","","","","","","","","","","","","",""
"3070000","PHMA220053070034021200001","2005-12-07","","01","영업/정상","13","영업중","","","","","02-919-2700","4755.54","136-140","서울시 성북구 장위3동 50-50","서울특별시 성북구 화랑로 271 (장위동)","02775","의료법인유라의료재단 온누리요양병원","2023-12-26 08:46:11","U","2022-11-01 22:08:00.0","요양병원(일반요양병원)","205115.270098014","456653.34725952","","","","","","","","","","","","","","","",""
"3060000","PHMA220233060034021200001","2023-01-09","","01","영업/정상","13","영업중","","","","","1533-0032","2307.35","","서울특별시 중랑구 망우동 460-1 연세산돌병원","서울특별시 중랑구 봉우재로 234, 연세산돌병원 지하1층~7층 (망우동)","02173","연세산돌병원","2024-01-17 21:23:19","U","2023-11-30 23:09:00.0","병원","208664.15211223","454762.013502246","","","","","","","","","","","","","","","",""
"3240000","PHMA220233240033021200001","2023-02-01","","01","영업/정상","13","영업중","","","","","02-473-1531","1792.32","","서울특별시 강동구 길동 412-10 SC MEDI TOWER","서울특별시 강동구 양재대로 1461, SC MEDI TOWER 2,4,5층 (길동)","05353","위드힘병원","2023-10-16 09:01:52","U","2022-10-30 23:08:00.0","병원","212221.342539571","448245.019790445","","","","","","","","","","","","","","","",""
"3230000","PHMA220073230034021201566","2007-04-30","","01","영업/정상","13","영업중","","","","","02-421-7100","","","서울특별시 송파구 삼전동 38-5","서울특별시 송파구 삼전로2길 11 (삼전동)","05594","강남수병원","2023-06-20 11:33:04","U","2022-12-05 22:02:00.0","병원","207548.241064687","444350.320337161","","","","","","","","","","","","","","","",""
"3160000","PHMA220213160034021200002","2021-11-30","","01","영업/정상","13","영업중","","","","","02-2611-8883","7086.23","","서울특별시 구로구 개봉동 143-1 오류빌딩 지하1층, 1층,2층,3층,4층,5층,6층","서울특별시 구로구 경인로 297, 오류빌딩 (개봉동)","08238","서울브이아이피(VIP)요양병원","2024-01-08 11:01:58","U","2023-11-30 23:00:00.0","요양병원(일반요양병원)","186968.262921097","443991.411315809","","","","","","","","","","","","","","","",""
"3230000","PHMA219713230034021201559","1971-02-20","","01","영업/정상","13","영업중","","","","","02-3400-1114","29876.5","","","서울특별시 송파구 송이로 123, 국립경찰병원 (가락동)","05715","경찰병원","2024-01-12 14:14:29","U","2023-11-30 23:04:00.0","종합병원","210849.897330572","443789.337035202","","","","","","","","","","","","","","","",""
"3070000","PHMA219883070034021200002","1988-03-29","","01","영업/정상","13","영업중","","","","","02-926-7505","3846.37","","","서울특별시 성북구 안암로 99 (안암동5가)","02856","의료법인 우신향병원","2023-12-26 08:47:10","U","2022-11-01 22:08:00.0","병원","","","","","","","","","","","","","","","","","",""
"3220000","PHMA220093220033021200005","20090901","","01","영업/정상","13","영업중","","","","","02-557-1004","","","서울특별시 강남구 역삼동 642번지 7호 2층,3층일부","서울특별시 강남구 논현로 507 (역삼동, 성지하이츠3차빌딩 2층,3층일부)","06132","선한목자병원","2022-04-07 10:48:20","U","2021-12-04 00:09:00.0","병원","203118.391406425","444369.126280986","","","","","","","","","","","","","","","",""
"3100000","PHMA219853100034021200001","1985-11-29","","01","영업/정상","13","영업중","","","","","02-970-2114","97157.2","","","서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)","01812","한국원자력의학원원자력병원","2023-08-18 16:25:55","U","2022-12-07 22:00:00.0","종합병원","207192.873108421","458452.733971782","","","","","","","","","","","","","","","",""
"3090000","PHMA220083090033021200002","2008-01-31","","01","영업/정상","13","영업중","","","","","02-900-2000","5097","","","서울특별시 도봉구 도봉로 604 (창동)","01401","에이치큐브병원","2023-11-06 17:34:34","U","2022-11-01 00:08:00.0","병원","203556.661562956","461771.054429344","","","","","","","","","","","","","","","",""
"3050000","PHMA220223050034021200001","20220526","","01","영업/정상","13","영업중","","","","","02-6235-7575","","","서울특별시 동대문구 장안동 311-5 장안동의료시설","서울특별시 동대문구 장한로32길 7, 장안동의료시설 (장안동)","02522","엔플러스병원","2022-11-07 17:16:52","U","2021-11-01 00:09:00.0","병원","206344.162717169","452578.5598439","","","","","","","","","","","","","","","",""
"3230000","PHMA219993230034021201561","1999-10-30","","01","영업/정상","13","영업중","","","","","02-431-3521","","","","서울특별시 송파구 중대로 68 (문정동, 훼밀리샤르망 505호)","05833","수치과병원","2023-06-14 15:02:55","U","2022-12-05 23:06:00.0","치과병원","210226.697751848","443267.228806217","","","","","","","","","","","","","","","",""
"3230000","PHMA220203230034021200001","2020-04-24","","01","영업/정상","13","영업중","","","","","02-573-9573","2119.57","","","서울특별시 송파구 삼학사로 53, 태영빌딩 (삼전동)","05585","서울연세한방병원","2023-10-20 09:09:00","U","2022-10-30 22:02:00.0","한방병원","208477.775692904","444434.523206585","","","","","","","","","","","","","","","",""
"3150000","PHMA220173150037021200002","2017-01-13","","01","영업/정상","13","영업중","","","","","02-3661-1075","2623.09","","서울특별시 강서구 마곡동 795-7 열린프라자","서울특별시 강서구 마곡중앙6로 93, 열린프라자 6,7,10층 602,603,604,605호 (마곡동)","07803","면력한방병원","2023-08-21 14:29:05","U","2022-12-07 22:03:00.0","한방병원","185590.150482304","450885.185701751","","","","","","","","","","","","","","","",""
"3150000","PHMA220143150037021200001","2014-04-11","","01","영업/정상","13","영업중","","","","","02-2061-5544","","157-897","서울특별시 강서구 화곡동 786번지 6호","서울특별시 강서구 국회대로 233 (화곡동)","07786","새미래요양병원","2023-06-17 18:33:07","U","2022-12-05 23:09:00.0","요양병원(일반요양병원)","187632.708143175","447508.735516282","","","","","","","","","","","","","","","",""
"3110000","PHMA220193110032021200001","2019-09-06","","01","영업/정상","13","영업중","","","","","02-384-2311","6281.19","","","서울특별시 은평구 통일로 935 (갈현동)","03328","은평요양병원","2023-09-13 13:31:54","U","2022-12-08 23:05:00.0","요양병원(일반요양병원)","192825.839432469","458236.234506263","","","","","","","","","","","","","","","",""
"3220000","PHMA220223220033021200002","2022-02-28","","01","영업/정상","13","영업중","","","","","-1661-1177","","","","서울특별시 강남구 선릉로 404, 더드림병원 (대치동)","06198","강남더드림병원","2023-04-21 09:57:13","U","2022-12-03 22:03:00.0","병원","","","","","","","","","","","","","","","","","",""
"3210000","PHMA220043210034021200001","20040102","","01","영업/정상","13","영업중","","","","","025992472","","137837","서울특별시 서초구 방배동 852번지 20호","서울특별시 서초구 방배로 177, 4~6층 (방배동)","06572","가야치과병원","2022-12-19 10:59:52","U","2021-11-01 22:01:00.0","치과병원","199245.439853629","443009.301109201","","","","","","","","","","","","","","","",""
"3040000","PHMA220193040033021200001","20190701","","01","영업/정상","13","영업중","","","","","02-456-8898","","","서울특별시 광진구 자양동 685번지","서울특별시 광진구 자양로 38, 편안한요양병원 (자양동)","05112","편안한요양병원","2022-06-24 17:33:08","U","2021-12-05 22:06:00.0","요양병원(일반요양병원)","207574.350933065","447709.275315842","","","","","","","","","","","","","","","",""
