"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시설장명","시군구코드","시군구명","시설주소","정원(수용인원)","현인원","전화번호","우편번호"
"보은요양원","P2817","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김태인","1123000000","동대문구","서울특별시 동대문구 한천로213, 4층 (전농동)","9","","0233904084","02509"
"소망요양원","P2820","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김성희","1123000000","동대문구","서울특별시 동대문구 한천로37길19, 4층 (답십리동)","9","","0222487533","02535"
"경동노인요양원","P2837","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","권현석","1123000000","동대문구","서울특별시 동대문구 약령시로 122-5, 4~6층 (제기동)","9","","029622262","02573"
"경동노인요양원2","P2843","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","조현","1123000000","동대문구","서울특별시 동대문구 약령시로 122-5, 1~3층 (제기동)","9","","029622262","02573"
"사랑가득요양원1호","P2862","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","강인순","1138000000","은평구","서울특별시 은평구 수색로14길5-3, 5층 (수색동)","9","","023051868","03502"
"사랑가득요양원2호","P2866","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김경진","1138000000","은평구","서울특별시 은평구 수색로14길5-3, 6층 (수색동)","9","","023051868","03502"
"홍릉요양원","P2913","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","박경연","1123000000","동대문구","서울특별시 동대문구 제기로 72, 5층 (제기동)","9","","029603460","02480"
"서울특별시립마포실버케어센터","P3002","(노인) 노인요양시설","노인의료복지시설","자치구","황치영","1144000000","마포구","서울특별시 마포구 백범로31길 21 (공덕동)","46","","0263925005","04147"
"강남가정요양원 3","P3078","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김민철","1154500000","금천구","서울특별시 금천구 독산로 290, 3층 (독산동)","9","","028389993","08554"
"강남가정요양원 4","P3079","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","한지헌","1154500000","금천구","서울특별시 금천구 독산로 290, 4층 (독산동)","9","","028389993","08554"
"노블레스요양원","P3093","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김이엘","1135000000","노원구","서울특별시 노원구 노원로 479, 2층 (상계동)","9","","029314320","01691"
"중곡요양원","P3161","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","이재헌","1121500000","광진구","서울특별시 광진구 면목로 203, 3층 (중곡동)","9","","024338255","04902"
"시립동대문실버케어센터","P3209","(노인) 노인요양시설","노인의료복지시설","자치구","박왕호","1123000000","동대문구","서울특별시 동대문구 황물로 12 (답십리동)","20","","0269568650","02591"
"사랑채요양원","P3310","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","고언","1126000000","중랑구","서울특별시 중랑구 면목로 220, 2층 (면목동, 학림빌딩)","9","","0260819776","02255"
"A플러스노아재활요양원","P3352","(노인) 노인요양시설","노인의료복지시설","자치구","김종화","1132000000","도봉구","서울특별시 도봉구 마들로 649-20, 6층 (방학동, 메인프라자)","29","","029557773","01332"
"송정요양원","P3412","(노인) 노인요양시설","노인의료복지시설","자치구","주매리","1120000000","성동구","서울특별시 성동구 고산자로8길 5-0 (행당동)5 (행당동)","10","","0222952220","04745"
"사랑초요양원","P3544","(노인) 노인요양시설","노인의료복지시설","자치구","조요순","1147000000","양천구","서울특별시 양천구 지양로 152 (신월동, 1층~4층)","119","","0226061190","08033"
"맑은요양원","P3578","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","신일규","1150000000","강서구","서울특별시 강서구 화곡로225, 6층 (화곡동, 두산빌딩)","8","","0236642012","07695"
"예원요양원 2호점","P3605","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김동숙","1126000000","중랑구","서울특별시 중랑구 용마산로 554, 2층 (망우동)","9","","024331221","02059"
"예원요양원","P3606","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","황현화","1126000000","중랑구","서울특별시 중랑구 용마산로125길 92 (신내동, 석탑아파트 101동 210호)","9","","024331221","02058"
"은미요양원","P3623","(노인) 노인요양시설","노인의료복지시설","자치구","김춘환","1159000000","동작구","서울특별시 동작구 상도로68길 1-20 (상도동, 4층)","23","","028250229","07040"
"정릉노인요양원","P3810","(노인) 노인요양시설","노인의료복지시설","자치구","조미정","1129000000","성북구","서울특별시 성북구 정릉로12길 69 (정릉동)","44","","0262433000","02812"
"강동힐링요양원","P3843","(노인) 노인요양시설","노인의료복지시설","자치구","김은경","1174000000","강동구","서울특별시 강동구 천호대로 1240-9 (둔촌동)","29","","024854701","05359"
"강서실버요양원","P3867","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김미선","1150000000","강서구","서울특별시 강서구 강서로45길 174, 4층 (내발산동, SM프라자)","9","9","0226678890","07638"
"나오미요양원","P3911","(노인) 노인요양시설","노인의료복지시설","자치구","이제숙","1150000000","강서구","서울특별시 강서구 금낭화로 135, 8층 (방화동, 금강프라자)","40","","0220885712","07510"
"메디컬요양원","P3919","(노인) 노인요양시설","노인의료복지시설","자치구","김원정","1123000000","동대문구","서울특별시 동대문구 약령시로 124, 2, 4~10층 (청량리동)","10","","0264677575","02573"
