"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시설장명","시군구코드","시군구명","시설주소","정원(수용인원)","현인원","전화번호","우편번호"
"평화행복한데이케어센터","A7770","(노인) 재가노인복지시설","재가노인복지시설","자치구","장재섭","1135000000","노원구","서울특별시 노원구 중계3동 514-3(중계 2, 3동)","24","24","02-949-0124","01786"
"시립중계노인전문요양원병설데이케어센터","A7837","(노인) 재가노인복지시설","재가노인복지시설","자치구","양길승","1135000000","노원구","서울특별시 노원구 섬밭로 313 시립중계노인전문요양원 병설 데이케어센터(중계동)","24","24","02-3399-7560","01771"
"송파버들데이케어센터","A7893","(노인) 재가노인복지시설","재가노인복지시설","자치구","박왕호","1171000000","송파구","서울특별시 송파구 충민로 184","29","29","02-409-1617","05792"
"강동구립쉼터데이케어센터","A7954","(노인) 재가노인복지시설","재가노인복지시설","자치구","이미라","1174000000","강동구","서울특별시 강동구 올림픽로89길 27-23(천호2동)","21","17","02-479-0201","05244"
"길음안나데이케어센터","A8009","(노인) 재가노인복지시설","재가노인복지시설","자치구","이도영","1129000000","성북구","서울특별시 성북구 길음로9길 46(길음1동) (정릉동)","21","21","02-940-3510","02721"
"대길홈케어센터","A8011","(노인) 재가노인복지시설","재가노인복지시설","자치구","서정숙","1156000000","영등포구","서울특별시 영등포구 영등포로 84길 24-143층 (신길동, 대길사회복지재단)","19","18","02-831-9908","07356"
"정릉데이케어센터","A8036","(노인) 재가노인복지시설","재가노인복지시설","자치구","김병래","1129000000","성북구","서울특별시 성북구 솔샘로 8(정릉2동)","18","18","02-916-0204","02710"
"상도데이케어센터","A8148","(노인) 재가노인복지시설","재가노인복지시설","자치구","문순희","1159000000","동작구","서울특별시 동작구 상도로39가길 7-0(상도1동)","24","22","02-824-6018","06968"
"망원데이케어센터","A8198","(노인) 재가노인복지시설","재가노인복지시설","자치구","이남순","1144000000","마포구","서울특별시 마포구 월드컵로11길 61(망원동)","24","24","02-325-9719","04018"
"구립영등포노인케어센터 병설 엘림데이케어센터","A8203","(노인) 재가노인복지시설","재가노인복지시설","자치구","이지은","1156000000","영등포구","서울특별시 영등포구 도림로 482구립영등포노인케어센터 1층 (문래동3가)","28","28","02-2637-3970","07296"
"중화데이케어센터","A8474","(노인) 재가노인복지시설","재가노인복지시설","자치구","김형기","1126000000","중랑구","서울특별시 중랑구 동일로138길 28(중화동)","20","20","02-436-1399","02050"
"보사노인복지센터(데이케어)","A8603","(노인) 재가노인복지시설","재가노인복지시설","자치구","김진선","1144000000","마포구","서울특별시 마포구 동교로 132-3","14","14","02-3273-6692","121842"
"다솜장기요양센터","A8693","(노인) 재가노인복지시설","재가노인복지시설","자치구","유나래","1132000000","도봉구","서울특별시 도봉구 해등로 337-12 (쌍문동)","0","0","010-3333-8379","01371"
"창전데이케어센터","A8872","(노인) 재가노인복지시설","재가노인복지시설","자치구","차정철","1144000000","마포구","서울특별시 마포구 서강로1길 30-04층","24","24","02-333-1090","04065"
"사랑나눔노인복지센터","A8896","(노인) 재가노인복지시설","재가노인복지시설","자치구","손효정","1153000000","구로구","서울특별시 구로구 구로동로 241","0","0","02-864-6649","08279"
"강남논현데이케어센터","A8948","(노인) 재가노인복지시설","재가노인복지시설","자치구","박보리","1168000000","강남구","서울특별시 강남구 논현로136길 5-8(논현2동)","28","28","02-547-0881","06051"
"서울시니어스타워(주)","A9021","(노인) 재가노인복지시설","재가노인복지시설","자치구","김영재","1150000000","강서구","서울특별시 강서구 화곡로68길 102","140","140","02-3660-7792","07550"
"희망주야간보호센터","A9042","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤정숙","1153000000","구로구","서울특별시 구로구 중앙로 79-0꿈의교육관 2층","34","33","02-2681-0692","08228"
"남부데이케어센터","A9057","(노인) 재가노인복지시설","재가노인복지시설","자치구","이우영","1162000000","관악구","서울특별시 관악구 조원로 166-1대신빌딩 1층(신림동)","20","20","02-861-6145","08763"
"역삼재가노인데이케어센터","A9059","(노인) 재가노인복지시설","재가노인복지시설","자치구","전희진","1168000000","강남구","서울특별시 강남구 언주로70길 18(역삼동)","35","35","02-564-9294","06219"
"우리집데이케어센터","A9061","(노인) 재가노인복지시설","재가노인복지시설","자치구","김봉순","1156000000","영등포구","서울특별시 영등포구 디지털로 398 (대림동)3층","18","18","02-6080-7828","07438"
"구립용산노인데이케어센터","A9074","(노인) 재가노인복지시설","재가노인복지시설","자치구","김신희","1117000000","용산구","서울특별시 용산구 효창원로93길 51","24","24","02-715-5525","04311"
"옥수재가노인지원센터","A9103","(노인) 재가노인복지시설","재가노인복지시설","자치구","권기현","1120000000","성동구","서울특별시 성동구 한림말길 16-5(옥수동)","120","120","02-2282-1118","04736"
"동대문노인종합복지관부설구립데이케어센터","A9244","(노인) 재가노인복지시설","재가노인복지시설","자치구","정선애","1123000000","동대문구","서울특별시 동대문구 홍릉로 81홍릉문화복지센터 3층","20","20","02-968-2861","02470"
"면목종합사회복지관병설면목데이케어센터","A9254","(노인) 재가노인복지시설","재가노인복지시설","자치구","김영미","1126000000","중랑구","서울특별시 중랑구 용마산로 228-0면목종합사회복지관 병설 면목데이케어센터","21","21","02-436-0069","02257"
"도봉재가노인지원센터","A9256","(노인) 재가노인복지시설","재가노인복지시설","자치구","장경화","1132000000","도봉구","서울특별시 도봉구 시루봉로 130정목빌딩 5층","0","0","02-3494-6060","01359"
"훼미피아데이케어센터","A9313","(노인) 재가노인복지시설","재가노인복지시설","자치구","송인석","1150000000","강서구","서울특별시 강서구 공항대로39길 59등촌4종합사회복지관내","31","29","02-3665-0188","07585"
"관악미르사랑데이케어센터","A9359","(노인) 재가노인복지시설","재가노인복지시설","자치구","한재훈","1162000000","관악구","서울특별시 관악구 은천로 25정암빌딩 4층","20","20","02-871-5501","08717"
"은평신사데이케어센터","A9360","(노인) 재가노인복지시설","재가노인복지시설","자치구","김인준","1138000000","은평구","서울특별시 은평구 은평로 6신수빌딩 2층 (신사동)","21","21","02-351-9988","03450"
"불광데이케어센터","A9377","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤남선","1138000000","은평구","서울특별시 은평구 연서로32길 17-111층","17","17","02-385-3225","03349"
"신당데이케어센터","A9412","(노인) 재가노인복지시설","재가노인복지시설","자치구","김영태","1114000000","중구","서울특별시 중구 다산로25길 6신당동","58","46","02-2231-1949","04608"
"서초구립방배데이케어센터","A9511","(노인) 재가노인복지시설","재가노인복지시설","자치구","이창호","1165000000","서초구","서울특별시 서초구 방배천로16길 5(방배동 437-8)","17","17","02-3474-7992","06677"
"구립당산데이케어센터","A9650","(노인) 재가노인복지시설","재가노인복지시설","자치구","김태홍","1156000000","영등포구","서울특별시 영등포구 국회대로28길 17한얼빌딩 (당산동3가)","21","21","02-2068-1120","07256"
"삼육서울병원재가노인복지센터","A9724","(노인) 재가노인복지시설","재가노인복지시설","자치구","장영실","1123000000","동대문구","서울특별시 동대문구 망우로 82삼육서울병원","24","24","02-2242-8090","02500"
"천호재가노인지원센터","A9744","(노인) 재가노인복지시설","재가노인복지시설","자치구","천두원","1174000000","강동구","서울특별시 강동구 구천면로68나길 10-1(천호1동)","129","129","02-489-2053","05306"
"문정데이케어센터","A9757","(노인) 재가노인복지시설","재가노인복지시설","자치구","홍준기","1171000000","송파구","서울특별시 송파구 동남로4길 36fI빌딩 6층","48","40","02-403-3677","138825"
"죽헌 미르데이센터(성북1호)","A9782","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤형원","1129000000","성북구","서울특별시 성북구 보국문로 10부광빌딩 5층","20","19","02-919-9909","02718"
"강서구립연지데이케어센터","A9794","(노인) 재가노인복지시설","재가노인복지시설","자치구","이재민","1150000000","강서구","서울특별시 강서구 화곡로58길 30-7","18","17","02-2605-7501","07657"
"한서데이케어센터","A9798","(노인) 재가노인복지시설","재가노인복지시설","자치구","김상은","1144000000","마포구","서울특별시 마포구 월드컵로13길 801층","50","50","02-333-2390","04010"
"강북재가노인지원센터","A9810","(노인) 재가노인복지시설","재가노인복지시설","자치구","김영길","1130500000","강북구","서울특별시 강북구 삼양로 579-02층","2","2","02-945-9988","01006"
